Data;Operacao;Status;Previsao;Valor Atual;Preco;Quantidade;Custo;Capital
2025-01-10;Venda;Saida;92412.34;92567.00;92552.49;-2;0.00;206547.75
2025-01-11;Compra;Entrada;94881.23;94496.80;94726.10;2;0.00;206089.15
2025-01-13;Venda;Saida;94293.94;95261.67;94545.07;-2;0.00;206185.69
2025-01-14;Compra;Entrada;94301.21;94584.48;94536.11;2;0.00;206282.43
2025-01-15;Venda;Saida;96650.50;97208.22;96560.85;-2;0.00;210235.17
2025-01-16;Compra;Entrada;99761.39;100353.38;100497.35;2;0.00;209947.23
2025-01-17;Venda;Saida;99953.18;100156.00;99987.30;-2;0.00;209215.07
2025-01-18;Compra;Entrada;104447.94;104224.88;104077.47;1;0.00;209509.89
2025-01-18;Compra;Entrada;104447.94;104224.88;104077.47;1;0.00;209509.89
2025-01-19;Venda;Saida;104271.12;104267.94;104556.23;-2;0.00;210172.59
2025-01-20;Compra;Entrada;103148.73;101088.00;101331.57;1;0.00;209685.45
2025-01-20;Compra;Entrada;103148.73;101088.00;101331.57;1;0.00;209685.45
2025-01-21;Venda;Saida;103326.77;101974.50;102260.00;-2;0.00;212029.45
2025-01-22;Compra;Entrada;106072.64;105986.60;106143.82;1;0.00;211872.23
2025-01-23;Venda;Saida;104106.77;103376.13;103706.66;-1;0.00;209592.29
2025-01-24;Compra;Entrada;103967.27;103661.36;103910.35;1;0.00;209094.31
2025-01-24;Compra;Entrada;103967.27;103661.36;103910.35;1;0.00;209094.31
2025-01-25;Venda;Saida;105056.46;104623.93;104870.51;-2;0.00;211512.61
2025-01-26;Compra;Entrada;105030.98;104664.36;104746.86;1;0.00;211347.61
2025-01-26;Compra;Entrada;105030.98;104664.36;104746.86;1;0.00;211347.61
2025-01-27;Venda;Saida;104221.78;102840.03;102620.01;-2;0.00;207258.91
2025-01-28;Compra;Entrada;101506.09;102191.00;102082.83;1;0.00;207475.25
2025-01-28;Compra;Entrada;101506.09;102191.00;102082.83;1;0.00;207475.25
2025-01-29;Venda;Saida;101250.19;101478.01;101335.52;-2;0.00;205764.29
2025-01-30;Compra;Entrada;103756.17;103546.00;103733.25;1;0.00;205577.04
2025-01-31;Venda;Saida;105144.85;104763.56;104722.94;-1;0.00;206753.98
2025-02-01;Compra;Entrada;102405.41;102282.28;102429.56;1;0.00;206459.42
2025-02-01;Compra;Entrada;102405.41;102282.28;102429.56;1;0.00;206459.42
2025-02-02;Venda;Saida;101011.74;101150.47;100635.66;-2;0.00;203166.18
2025-02-03;Compra;Entrada;97486.00;97074.00;97700.59;1;0.00;201913.00
2025-02-03;Compra;Entrada;97486.00;97074.00;97700.59;1;0.00;201913.00
2025-02-04;Venda;Saida;101441.18;101313.43;101328.51;-2;0.00;210422.02
2025-02-05;Compra;Entrada;97658.16;98166.00;97763.14;1;0.00;211227.74
2025-02-05;Compra;Entrada;97658.16;98166.00;97763.14;1;0.00;211227.74
2025-02-07;Venda;Saida;96760.77;96786.00;96554.35;-2;0.00;208004.44
2025-02-08;Compra;Entrada;96188.55;96700.00;96506.80;2;0.00;208390.84
2025-02-10;Venda;Saida;95989.18;96719.99;96462.75;-2;0.00;207916.34
2025-02-11;Compra;Entrada;97456.45;97767.80;97430.82;2;0.00;208590.30
2025-02-12;Venda;Saida;96050.61;95907.90;95778.21;-2;0.00;204611.12
2025-02-13;Compra;Entrada;97785.93;97716.65;97870.00;2;0.00;204304.42
2025-02-14;Venda;Saida;96506.51;96861.17;96608.13;-2;0.00;202087.38
2025-02-15;Compra;Entrada;97436.92;97352.36;97500.47;1;0.00;201791.16
2025-02-15;Compra;Entrada;97436.92;97352.36;97500.47;1;0.00;201791.16
2025-02-17;Venda;Saida;96831.43;96430.91;96118.12;-2;0.00;199322.68
2025-02-18;Compra;Entrada;96050.19;95601.31;95780.01;1;0.00;198965.28
2025-02-18;Compra;Entrada;96050.19;95601.31;95780.01;1;0.00;198965.28
2025-02-19;Venda;Saida;95315.05;95464.96;95671.74;-2;0.00;199106.14
2025-02-20;Compra;Entrada;96560.12;96512.51;96644.37;1;0.00;198842.42
2025-02-20;Compra;Entrada;96560.12;96512.51;96644.37;1;0.00;198842.42
2025-02-21;Venda;Saida;98303.87;98333.27;98305.01;-2;0.00;202427.42
2025-02-22;Compra;Entrada;95930.82;95804.00;96181.99;1;0.00;201671.44
2025-02-22;Compra;Entrada;95930.82;95804.00;96181.99;1;0.00;201671.44
2025-02-24;Venda;Saida;95939.89;96408.60;96258.00;-2;0.00;202579.44
2025-02-25;Compra;Entrada;93158.15;91662.16;91552.88;1;0.00;202798.00
2025-02-25;Compra;Entrada;93158.15;91662.16;91552.88;1;0.00;202798.00
2025-02-26;Venda;Saida;88855.40;88470.02;88680.39;-2;0.00;196834.46
2025-02-27;Compra;Entrada;84472.05;84403.36;84250.09;2;0.00;197141.00
2025-02-28;Venda;Saida;84359.68;84547.16;84708.57;-2;0.00;197751.42
2025-03-01;Compra;Entrada;84007.63;84272.25;84349.95;2;0.00;197596.02
2025-03-02;Venda;Saida;85877.62;85966.88;86064.54;-2;0.00;201180.60
2025-03-03;Compra;Entrada;94232.76;93843.86;94269.99;2;0.00;200328.34
2025-03-04;Venda;Saida;86432.70;86430.86;86221.16;-2;0.00;185082.94
2025-03-05;Compra;Entrada;87582.62;87061.99;87281.98;2;0.00;184642.96
2025-03-06;Venda;Saida;90337.52;90370.00;90606.00;-2;0.00;191730.98
2025-03-07;Compra;Entrada;90101.70;87037.48;89931.88;2;0.00;185942.18
2025-03-08;Venda;Saida;86476.32;86685.99;86801.74;-2;0.00;185470.70
2025-03-09;Compra;Entrada;86181.94;86400.00;86222.46;2;0.00;185825.78
2025-03-10;Venda;Saida;81104.95;80566.22;80734.48;-2;0.00;174494.74
2025-03-11;Compra;Entrada;79251.27;77309.01;78595.86;2;0.00;171921.04
2025-03-12;Venda;Saida;82891.07;82863.21;82932.99;-2;0.00;183169.00
2025-03-13;Compra;Entrada;83352.70;83705.61;83680.12;2;0.00;183219.98
2025-03-14;Venda;Saida;80988.29;81197.00;81115.78;-2;0.00;178040.32
2025-03-15;Compra;Entrada;84155.50;84226.27;83983.19;2;0.00;178526.48
2025-03-16;Venda;Saida;84288.20;84273.00;84338.44;-2;0.00;178750.82
2025-03-17;Compra;Entrada;82424.48;82890.01;82574.52;2;0.00;179381.80
2025-03-18;Venda;Saida;83981.94;83755.35;84010.02;-2;0.00;181621.82
2025-03-19;Compra;Entrada;82316.48;82930.55;82715.03;2;0.00;182052.86
2025-03-20;Venda;Saida;86038.65;86777.30;86845.93;-2;0.00;189883.62
2025-03-21;Compra;Entrada;84113.86;84276.24;84223.38;2;0.00;189989.34
2025-03-23;Venda;Saida;83888.98;83978.27;83840.59;-2;0.00;189118.04
2025-03-24;Compra;Entrada;85370.51;86410.66;86082.50;2;0.00;189774.36
2025-03-25;Venda;Saida;87574.71;87489.10;87498.16;-2;0.00;191949.36
2025-03-26;Compra;Entrada;87460.19;87597.80;87392.88;2;0.00;192359.20
2025-03-28;Venda;Saida;87354.32;86970.00;87232.01;-2;0.00;191627.62
2025-03-29;Compra;Entrada;84226.93;84537.73;84424.38;2;0.00;191854.32
2025-03-30;Venda;Saida;82396.61;82612.82;82648.53;-2;0.00;188075.92
2025-03-31;Compra;Entrada;82176.55;81989.68;82390.00;2;0.00;187275.28
2025-04-01;Venda;Saida;82317.37;82640.00;82550.00;-2;0.00;188395.92
2025-04-02;Compra;Entrada;85146.70;85063.21;85158.35;2;0.00;188205.64
2025-04-03;Venda;Saida;83356.13;82958.00;82516.28;-2;0.00;183111.78
2025-04-04;Compra;Entrada;82686.88;83345.08;83213.09;2;0.00;183375.76
2025-04-05;Venda;Saida;83967.42;83750.01;83889.87;-2;0.00;184465.34
2025-04-06;Compra;Entrada;83087.95;83537.91;83537.99;2;0.00;184465.18
2025-04-07;Venda;Saida;78239.84;78319.99;78430.00;-2;0.00;174249.36
2025-04-08;Compra;Entrada;79399.16;79357.04;79163.24;2;0.00;174636.96
2025-04-09;Venda;Saida;76459.46;76680.00;76322.42;-2;0.00;168567.72
2025-04-10;Compra;Entrada;82982.55;82414.73;82615.22;2;0.00;168166.74
2025-04-11;Venda;Saida;79566.94;79454.96;79607.30;-2;0.00;162551.88
2025-04-12;Compra;Entrada;83370.91;83357.10;83423.83;1;0.00;162485.15
2025-04-13;Venda;Saida;85257.22;85179.25;85276.91;-1;0.00;164404.96
2025-04-14;Compra;Entrada;83484.66;84764.47;83760.00;1;0.00;165409.43
2025-04-15;Venda;Saida;84554.56;84601.50;84591.58;-1;0.00;165236.54
2025-04-16;Compra;Entrada;83836.23;83500.00;83643.99;1;0.00;165092.55
2025-04-18;Venda;Saida;84876.91;84872.57;84947.92;-1;0.00;166540.47
2025-04-19;Compra;Entrada;84440.62;84364.46;84474.70;1;0.00;166430.23
2025-04-21;Venda;Saida;84885.86;86216.86;85179.24;-1;0.00;167245.01
2025-04-22;Compra;Entrada;87142.04;87608.69;87516.22;1;0.00;167337.48
2025-04-23;Venda;Saida;92850.16;93300.00;93442.99;-1;0.00;173171.78
2025-04-24;Compra;Entrada;93704.16;93306.44;93691.07;1;0.00;172787.15
2025-04-25;Venda;Saida;93528.52;93645.99;93980.47;-1;0.00;173461.18
2025-04-26;Compra;Entrada;94811.29;94706.00;94638.68;1;0.00;173528.50
2025-04-27;Venda;Saida;94680.20;94949.49;94628.00;-1;0.00;173450.50
2025-04-28;Compra;Entrada;94048.09;93588.03;93749.29;1;0.00;173289.24
2025-04-29;Venda;Saida;94806.84;95032.00;95011.18;-1;0.00;174712.39
2025-04-30;Compra;Entrada;94379.88;94400.01;94256.82;1;0.00;174855.58
2025-05-02;Venda;Saida;96494.39;96843.92;96489.90;-1;0.00;176945.47
2025-05-03;Compra;Entrada;96834.41;96744.77;96887.13;1;0.00;176803.11
2025-05-05;Venda;Saida;95146.95;94737.99;94277.61;-1;0.00;174335.95
2025-05-06;Compra;Entrada;94959.03;94725.73;94733.68;1;0.00;174328.00
2025-05-07;Venda;Saida;95870.79;97248.27;96834.02;-1;0.00;176436.29
2025-05-08;Compra;Entrada;97189.29;97126.29;97030.50;1;0.00;176532.08
2025-05-09;Venda;Saida;102781.42;102830.06;103261.61;-1;0.00;182667.40
2025-05-10;Compra;Entrada;103010.66;102936.51;102971.99;1;0.00;182631.92
2025-05-11;Venda;Saida;103937.09;103926.47;104809.53;-1;0.00;184504.94
2025-05-12;Compra;Entrada;104068.07;104395.97;104118.00;1;0.00;184782.91
2025-05-13;Venda;Saida;102866.30;102529.57;102791.32;-1;0.00;183178.26
2025-05-14;Compra;Entrada;104213.55;103904.76;104103.72;1;0.00;182979.30
2025-05-16;Venda;Saida;103517.41;103742.01;103763.71;-1;0.00;182838.25
2025-05-17;Compra;Entrada;103631.71;103295.73;103463.90;1;0.00;182670.08
2025-05-19;Venda;Saida;105243.80;106109.50;106454.27;-1;0.00;185828.62
2025-05-20;Compra;Entrada;105370.50;105643.99;105573.73;1;0.00;185898.88
2025-05-21;Venda;Saida;106582.21;106600.01;106850.00;-1;0.00;187104.89
2025-05-22;Compra;Entrada;108716.08;109688.81;109643.99;1;0.00;187149.71
2025-05-23;Venda;Saida;111001.23;111478.26;111696.22;-1;0.00;189157.12
2025-05-24;Compra;Entrada;108104.92;107238.10;107318.30;1;0.00;189076.92
2025-05-26;Venda;Saida;108349.59;108805.72;109004.20;-1;0.00;190843.02
2025-05-27;Compra;Entrada;109272.70;109380.28;109434.78;1;0.00;190788.52
2025-05-29;Venda;Saida;107571.20;108010.00;107781.78;-1;0.00;189190.02
2025-05-30;Compra;Entrada;106142.50;106062.85;105589.75;1;0.00;189663.12
2025-05-31;Venda;Saida;104369.68;103796.94;103985.47;-1;0.00;187585.74
2025-06-01;Compra;Entrada;104686.46;104380.96;104591.88;1;0.00;187374.82
2025-06-02;Venda;Saida;105467.04;105476.19;105642.93;-1;0.00;188636.79
2025-06-03;Compra;Entrada;105466.87;106068.29;105858.00;1;0.00;188847.08
2025-06-05;Venda;Saida;104866.19;104781.19;104696.86;-1;0.00;187475.65
2025-06-06;Compra;Entrada;101773.38;101474.88;101508.69;1;0.00;187441.84
2025-06-07;Venda;Saida;104366.26;104181.41;104288.43;-1;0.00;190255.39
2025-06-08;Compra;Entrada;105733.13;105507.87;105552.15;1;0.00;190211.11
2025-06-10;Venda;Saida;109702.66;110277.53;110263.02;-1;0.00;194966.26
2025-06-11;Compra;Entrada;109707.23;109833.88;110274.39;1;0.00;194525.75
2025-06-12;Venda;Saida;108506.59;108520.96;108645.13;-1;0.00;193337.00
2025-06-13;Compra;Entrada;106176.58;103721.52;105671.74;1;0.00;191386.78
2025-06-14;Venda;Saida;105680.92;105799.99;106066.59;-1;0.00;193731.85
2025-06-15;Compra;Entrada;105345.03;105409.35;105414.63;1;0.00;193726.57
2025-06-16;Venda;Saida;105247.52;105470.17;105594.02;-1;0.00;193911.24
2025-06-17;Compra;Entrada;107961.31;106801.30;106794.53;1;0.00;193918.01
2025-06-18;Venda;Saida;104607.57;104417.53;104551.17;-1;0.00;191667.88
2025-06-19;Compra;Entrada;104855.85;105063.91;104886.79;1;0.00;191845.00
2025-06-20;Venda;Saida;104611.50;104576.90;104658.59;-1;0.00;191439.68
2025-06-21;Compra;Entrada;103394.50;103335.14;103297.98;1;0.00;191476.84
2025-06-22;Venda;Saida;101939.78;102493.80;102120.02;-1;0.00;190261.72
2025-06-23;Compra;Entrada;100531.20;100751.93;100963.87;1;0.00;190049.78
2025-06-24;Venda;Saida;104909.56;105151.50;105333.94;-1;0.00;194631.79
2025-06-25;Compra;Entrada;105900.99;106152.91;106083.00;1;0.00;194701.70
2025-06-27;Venda;Saida;107100.89;107171.38;106947.06;-1;0.00;195495.85
2025-06-28;Compra;Entrada;107057.78;106951.28;107047.58;1;0.00;195399.55
2025-06-29;Venda;Saida;107299.84;107431.48;107296.79;-1;0.00;195745.06
2025-06-30;Compra;Entrada;107951.25;108649.33;108356.93;1;0.00;196037.46
2025-07-02;Venda;Saida;105750.11;105622.71;105681.13;-1;0.00;193069.26
2025-07-03;Compra;Entrada;109021.41;108879.53;108849.59;1;0.00;193099.20
2025-07-05;Venda;Saida;108051.53;108086.31;107984.25;-1;0.00;192203.92
2025-07-06;Compra;Entrada;108105.59;108211.99;108198.12;1;0.00;192217.79
2025-07-07;Venda;Saida;109054.22;109004.81;109203.85;-1;0.00;193209.65
2025-07-08;Compra;Entrada;108073.60;108425.06;108262.94;1;0.00;193371.77
2025-07-09;Venda;Saida;108806.44;108808.00;108922.99;-1;0.00;193869.70
2025-07-10;Compra;Entrada;110863.93;111147.33;111234.00;1;0.00;193783.03
2025-07-11;Venda;Saida;115090.70;115500.01;116010.01;-1;0.00;198645.71
2025-07-12;Compra;Entrada;117052.02;117521.09;117527.66;1;0.00;198639.14
2025-07-13;Venda;Saida;116917.60;117392.79;117420.00;-1;0.00;198538.05
2025-07-14;Compra;Entrada;118033.30;119174.82;119086.65;1;0.00;198626.22
2025-07-15;Venda;Saida;119421.03;119880.75;119841.17;-1;0.00;199292.57
2025-07-16;Compra;Entrada;116978.09;117584.27;117758.08;1;0.00;199118.76
2025-07-17;Venda;Saida;118340.66;118863.01;118630.44;-1;0.00;200164.93
2025-07-18;Compra;Entrada;119058.97;119501.00;119177.56;1;0.00;200488.37
2025-07-19;Venda;Saida;117306.56;117959.25;117924.84;-1;0.00;198912.21
2025-07-20;Compra;Entrada;117279.94;117658.21;117840.01;1;0.00;198730.41
2025-07-21;Venda;Saida;117052.50;116914.50;117265.11;-1;0.00;198337.31
2025-07-22;Compra;Entrada;116924.93;117511.51;117380.36;1;0.00;198468.46
2025-07-23;Venda;Saida;119027.23;119650.64;119954.43;-1;0.00;200911.38
2025-07-24;Compra;Entrada;117851.88;119015.21;118756.00;1;0.00;201170.59
2025-07-25;Venda;Saida;117869.41;117964.71;118340.98;-1;0.00;200496.36
2025-07-26;Compra;Entrada;116639.54;117547.07;117614.31;1;0.00;200429.12
2025-07-27;Venda;Saida;117445.56;117844.56;117919.99;-1;0.00;200802.04
2025-07-28;Compra;Entrada;118654.66;119645.44;119415.56;1;0.00;201031.92
2025-07-29;Venda;Saida;117516.80;118242.22;118062.32;-1;0.00;199448.80
2025-07-30;Compra;Entrada;117279.17;117716.03;117950.75;1;0.00;199214.08
2025-07-31;Venda;Saida;116942.62;118063.49;117840.29;-1;0.00;199338.34
2025-08-01;Compra;Entrada;116034.53;115800.01;115764.07;1;0.00;199374.28
2025-08-02;Venda;Saida;113328.23;113565.05;113297.92;-1;0.00;196872.19
2025-08-03;Compra;Entrada;112514.48;112371.80;112546.35;1;0.00;196697.64
2025-08-04;Venda;Saida;113980.02;114350.47;114208.81;-1;0.00;198534.65
2025-08-05;Compra;Entrada;114795.44;114900.36;115055.03;1;0.00;198379.98
2025-08-06;Venda;Saida;113638.31;113948.54;114129.75;-1;0.00;197609.37
2025-08-07;Compra;Entrada;114692.18;114938.80;114992.27;1;0.00;197555.90
2025-08-08;Venda;Saida;116723.80;117132.17;117472.02;-1;0.00;200089.12
2025-08-09;Compra;Entrada;116361.76;116728.60;116674.74;1;0.00;200142.98
2025-08-10;Venda;Saida;116148.24;116592.34;116462.25;-1;0.00;199876.63
2025-08-11;Compra;Entrada;118223.41;119415.30;119294.27;1;0.00;199997.66
2025-08-12;Venda;Saida;118316.92;118886.83;118686.00;-1;0.00;199268.36
2025-08-13;Compra;Entrada;119191.27;119959.27;120134.09;1;0.00;199093.54
2025-08-14;Venda;Saida;121765.00;124243.32;123306.44;-1;0.00;202440.71
2025-08-15;Compra;Entrada;117819.97;118229.30;118295.09;1;0.00;202374.92
2025-08-16;Venda;Saida;116966.12;117479.98;117342.04;-1;0.00;201487.66
2025-08-17;Compra;Entrada;116954.22;117357.67;117380.66;1;0.00;201464.67
2025-08-18;Venda;Saida;117235.89;117142.44;117405.01;-1;0.00;201512.01
2025-08-19;Compra;Entrada;116014.39;115913.10;116227.05;1;0.00;201198.06
2025-08-20;Venda;Saida;113064.41;112993.90;112872.95;-1;0.00;198157.91
2025-08-21;Compra;Entrada;113988.22;114072.39;114271.23;1;0.00;197959.07
2025-08-22;Venda;Saida;112344.77;112654.93;112500.00;-1;0.00;196386.68
2025-08-23;Compra;Entrada;116107.01;116951.34;116936.00;1;0.00;196402.02
2025-08-24;Venda;Saida;114901.69;115421.72;115438.06;-1;0.00;194888.74
2025-08-25;Compra;Entrada;113153.30;113062.95;113493.59;1;0.00;194458.10
2025-08-26;Venda;Saida;110237.01;109660.00;110111.98;-1;0.00;191507.13
2025-08-27;Compra;Entrada;111445.92;111645.95;111763.22;1;0.00;191389.86
2025-08-29;Venda;Saida;112154.37;112600.00;112566.90;-1;0.00;192310.81
2025-08-30;Compra;Entrada;108398.40;108307.00;108377.40;1;0.00;192240.41
2025-08-31;Venda;Saida;108555.76;108880.89;108816.33;-1;0.00;192749.74
2025-09-01;Compra;Entrada;108769.72;107823.71;108246.36;1;0.00;192327.09
2025-09-02;Venda;Saida;108418.32;109030.17;109237.43;-1;0.00;193740.81
2025-09-03;Compra;Entrada;110909.02;111647.99;111240.01;1;0.00;194148.79
2025-09-05;Venda;Saida;110784.24;110695.71;110730.87;-1;0.00;193231.67
2025-09-06;Compra;Entrada;110731.45;110677.98;110660.00;1;0.00;193249.65
2025-09-07;Venda;Saida;110105.92;110240.65;110187.98;-1;0.00;192759.65
2025-09-08;Compra;Entrada;111097.30;111231.32;111137.35;1;0.00;192853.62
2025-09-09;Venda;Saida;112016.33;111665.22;112065.23;-1;0.00;193687.53
2025-09-10;Compra;Entrada;111335.16;111194.01;111546.38;1;0.00;193335.16
2025-09-11;Venda;Saida;113478.80;113828.08;113960.00;-1;0.00;196101.15
2025-09-12;Compra;Entrada;114588.85;115783.20;115482.69;1;0.00;196401.66
2025-09-13;Venda;Saida;115604.44;116064.73;116029.41;-1;0.00;196647.87
2025-09-14;Compra;Entrada;115468.34;115989.11;115918.29;1;0.00;196718.69
2025-09-16;Venda;Saida;115001.04;115026.00;115349.71;-1;0.00;196079.29
2025-09-17;Compra;Entrada;116246.00;116687.45;116788.96;1;0.00;195977.78
2025-09-18;Venda;Saida;115926.95;116180.00;116447.60;-1;0.00;195737.93
2025-09-19;Compra;Entrada;116681.46;117229.62;117073.53;1;0.00;195894.02
2025-09-20;Venda;Saida;115226.30;115557.07;115632.39;-1;0.00;194296.79
2025-09-21;Compra;Entrada;115368.86;115597.85;115685.63;1;0.00;194209.01
2025-09-22;Venda;Saida;115032.05;115169.88;115232.29;-1;0.00;193843.45
2025-09-23;Compra;Entrada;112478.91;112747.72;112650.99;1;0.00;193940.18
2025-09-24;Venda;Saida;111910.62;112293.23;111998.80;-1;0.00;193191.26
2025-09-25;Compra;Entrada;113115.12;113131.00;113307.01;1;0.00;193015.25
2025-09-26;Venda;Saida;109434.17;109300.00;108994.49;-1;0.00;188878.74
2025-09-27;Compra;Entrada;109438.60;109590.42;109643.46;1;0.00;188825.70
2025-09-28;Venda;Saida;109465.48;109787.74;109635.85;-1;0.00;188871.13
2025-09-29;Compra;Entrada;111334.97;112198.87;112163.96;1;0.00;188906.04
2025-09-30;Venda;Saida;113775.06;114170.71;114311.97;-1;0.00;191019.14
2025-10-01;Compra;Entrada;113679.42;114021.86;114048.94;1;0.00;190992.06
2025-10-02;Venda;Saida;117193.84;118936.68;118594.99;-1;0.00;195565.19
2025-10-03;Compra;Entrada;119515.25;120279.46;120529.35;1;0.00;195315.30
2025-10-04;Venda;Saida;121310.58;122168.46;122232.21;-1;0.00;197268.05
2025-10-05;Compra;Entrada;121274.00;122404.01;122390.99;1;0.00;197281.07
2025-10-06;Venda;Saida;122161.60;123660.66;123482.32;-1;0.00;198359.38
2025-10-07;Compra;Entrada;123704.28;124697.00;124658.54;1;0.00;198397.84
2025-10-08;Venda;Saida;121074.12;121587.80;121332.96;-1;0.00;195033.80
2025-10-09;Compra;Entrada;122209.90;123062.25;123306.01;1;0.00;194790.04
2025-10-10;Venda;Saida;120670.06;121863.74;121662.41;-1;0.00;193390.20
2025-10-11;Compra;Entrada;113655.62;112451.53;112774.49;1;0.00;193067.24
2025-10-12;Venda;Saida;110905.91;109924.92;110644.40;-1;0.00;191260.11
2025-10-13;Compra;Entrada;114513.91;115218.63;114958.81;1;0.00;191519.93
